Product Name,Price,Rating,RAM/ROM,Camera,Display,Battery,Warranty
"POCO C71 (Cool Blue, 128 GB)","₹6,799",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C71 (Desert Gold, 64 GB)","₹6,199",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T4x 5G (Glacial Teal, 128 GB)","₹14,499",4.4,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"POCO C75 5G (Enchanted Green, 64 GB)","₹7,799",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C71 (Power Black, 128 GB)","₹6,799",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO M7 5G (Mint Green, 128 GB)","₹8,999",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Moto g06 power (Tapestry, 64 GB)","₹7,499",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,7000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"POCO M7 Plus 5G (Chrome Silver, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,50MP AI Dual Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Ai+ Pulse (Sparkle Red, 64 GB)","₹4,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
"vivo T4 Lite 5G Charger in the Box (Prism Blue, 128 GB)","₹10,499",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO M7 5G (Mint Green, 128 GB)","₹9,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"MOTOROLA g35 5G (Leaf Green, 128 GB)","₹11,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology
"REDMI Note 14 SE 5G (Titan Black, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on the Inbox Accessories
"POCO M7 Pro 5G (Lavender Frost, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C71 (Cool Blue, 64 GB)","₹6,199",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C71 (Power Black, 64 GB)","₹6,199",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T4x 5G (Pronto Purple, 128 GB)","₹15,499",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)","₹10,715",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,6000 mAh Battery,Not Available
"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 256 GB)","₹13,499",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo T4 5G (Phantom Grey, 256 GB)","₹22,999",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,7300 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories
"POCO M7 Pro 5G (Lunar Dust, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C71 (Desert Gold, 128 GB)","₹6,799",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO M7 Plus 5G (Chrome Silver, 128 GB)","₹10,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,50MP Rear Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme C61 (Safari Green, 64 GB)","₹6,499",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO C75 5G (Aqua Bliss, 64 GB)","₹7,799",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T4x 5G (Pronto Purple, 128 GB)","₹14,499",4.4,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)","₹41,999",4.6,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 12MP Front Camera,4000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)","₹22,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,5500 mAh Battery,68W Charger
"Motorola g45 5G (Brilliant Blue, 128 GB)","₹11,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)","₹10,399",4.3,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,6000 mAh Battery,Not Available
"POCO M7 Pro 5G (Lavender Frost, 256 GB)","₹13,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme C71 (Sea Blue, 128 GB)","₹8,699",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,6300 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)","₹10,499",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA G96 5G (Pantone Ashleigh Blue, 256 GB)","₹19,999",4.4,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5500 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"vivo T4x 5G (Marine Blue, 128 GB)","₹14,499",4.4,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"MOTOROLA g35 5G (Midnight Black, 128 GB)","₹11,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology
"POCO M7 5G (Satin Black, 128 GB)","₹8,999",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T4x 5G (Marine Blue, 128 GB)","₹15,499",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"realme P3x 5G (Midnight Blue, 128 GB)","₹11,499",4.4,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Full HD Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo T4x 5G (Pronto Purple, 256 GB)","₹17,499",4.4,8 GB RAM | 256 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"MOTOROLA g35 5G (Guava Red, 128 GB)","₹9,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)","₹12,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme C61 (Marble Black, 64 GB)","₹6,499",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA g05 (Forest Green, 64 GB)","₹7,299",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5100 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)","₹12,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA G86 Power 5G (Pantone Spellbound, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Super HD Display,50MP + 8MP | 32MP Front Camera,6720 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 128 GB)","₹17,999",4.5,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,80W SUPERVOOC Charger
"POCO M7 5G (Satin Black, 128 GB)","₹9,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO M7 5G (Satin Black, 128 GB)","₹9,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C75 5G (Silver Stardust, 64 GB)","₹7,799",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Moto g06 power (Pantone Tendril, 64 GB)","₹7,499",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,7000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)","₹18,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 15x 5G (Marine Blue, 128 GB)","₹16,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.27 cm (6.8 inch) Display,50MP Rear Camera | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹1,919",3.8,4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,0MP Front Camera,1450 mAh Battery,NA
"POCO M7 Pro 5G (Olive Twilight, 256 GB)","₹13,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)","₹14,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 15x 5G (Marine Blue, 256 GB)","₹19,999",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,17.27 cm (6.8 inch) Display,50MP Rear Camera | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA g35 5G (Leaf Green, 128 GB)","₹9,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Prism Black, 256 GB)","₹19,999",4.5,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,80W SUPERVOOC Charger
"vivo T4 Lite 5G Charger in the Box (Prism Blue, 256 GB)","₹13,499",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA g35 5G (Midnight Black, 128 GB)","₹9,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on the Inbox Accessories
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 256 GB)","₹19,999",4.5,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,80W SUPERVOOC Charger
"Motorola g45 5G (Brilliant Green, 128 GB)","₹11,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Prism Black, 128 GB)","₹17,999",4.5,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,80W SUPERVOOC Charger
"vivo T4x 5G (Glacial Teal, 128 GB)","₹15,499",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)","₹11,499",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA G96 5G (Pantone Greener Pastures, 256 GB)","₹19,999",4.4,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5500 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"POCO M7 5G (Ocean Blue, 128 GB)","₹8,999",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,349",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,7.11 cm (2.8 inch) Quarter QVGA Display,0.8MP + 0MP | 0MP Front Camera,1900 mAh Battery,12+1 month manufacturer warranty
"REDMI Note 14 SE 5G (Mystique White, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on the Inbox Accessories
"Samsung Galaxy F07 (Green, 64 GB)","₹6,799",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"vivo T4 Lite 5G Charger in the Box (Prism Blue, 128 GB)","₹11,499",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,50MP + 2MP | 5MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Ai+ Pulse (Green, 128 GB)","₹6,999",4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
"vivo T4R 5G (Arctic White, 128 GB)","₹19,499",4.5,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)","₹18,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"vivo T4x 5G (Glacial Teal, 256 GB)","₹17,499",4.4,8 GB RAM | 256 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)","₹20,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)","₹29,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP + 50MP + 10MP | 50MP Front Camera,6000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"vivo T4 5G (Phantom Grey, 128 GB)","₹20,999",4.5,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,7300 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories
"MOTOROLA Edge 60 Stylus (PANTONE Gibraltar Sea, 256 GB)","₹20,999",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"Samsung Galaxy S24 FE 5G (Graphite, 256 GB)","₹35,999",4.5,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 12MP | 10MP Front Camera,4700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"realme P3x 5G (Stellar Pink, 128 GB)","₹11,499",4.4,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Full HD Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)","₹11,698",4.3,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,6000 mAh Battery,Not Available
"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)","₹22,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,5500 mAh Battery,68W Charger
"Ai+ Pulse (Black, 64 GB)","₹5,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
"POCO M6 Plus 5G (Misty Lavender, 128 GB)","₹10,899",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)","₹17,999",4.4,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5500 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"REDMI A4 (Sparkle Purple, 128 GB)","₹8,830",4.3,4 GB RAM | 128 GB ROM,17.48 cm (6.88 inch) Display,50MP Rear Camera,5160 mAh Battery,Not Available
"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)","₹22,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,5500 mAh Battery,68W Charger
"REDMI 13 5G (Black Diamond, 128 GB)","₹12,348",4.2,8 GB RAM | 128 GB ROM,17.25 cm (6.79 inch) Display,108MP Rear Camera,5030 mAh Battery,Not Available
"vivo T4x 5G (Marine Blue, 256 GB)","₹17,499",4.4,8 GB RAM | 256 GB ROM,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty for Device and 6 Months Warranty for Accessories
"Motorola G85 5G (Olive Green, 128 GB)","₹15,999",4.4,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"realme Narzo 80 Lite 4G (Obsidian Black, 64 GB)","₹6,907",4.3,4 GB RAM | 64 GB ROM,17.12 cm (6.74 inch) HD+ Display,13MP Rear Camera,6300 mAh Battery,Not Available
Micromax X1i Smart,₹979,3.8,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.08MP Rear Camera,1200 mAh Battery,Not Available
